"kontakten","","vorstellig werden (bei) (sich) wenden (an) (sich) in Verbindung setzen mit (sich) richten (an) (das) Wort richten (an) (jemanden) ansprechen (in einer Sache) herantreten (an) kontaktieren (Hauptform) in Kontakt treten (mit) Kontakt aufnehmen (mit)"
"Briefwechsel","","Schriftwechsel Schriftverkehr Korrespondenz"
"nicht unumstritten","","umstritten kontroversiell (oesterr.) zur Debatte stehend strittig unsicher duennes Eis (fig.) kontrovers angefochten fraglich streitig mit Vorsicht zu genießen (ugs.) nicht ausdiskutiert Darueber streiten sich die Gelehrten. (ugs., Spruch) bestritten (werden) (sich) uneinig sein (ueber etwas / in einem Punkt)"
"Schwarze (ugs.)","","Konservative (ugs.) CSU Christlich Soziale Union"
"entlausen","","lausen"
"Jejunum (fachspr.)","","Leerdarm Teil des Duenndarms"
"Suaheli","","Swahili Kisuaheli Kiswahili"
"haarklein","","in allen Einzelheiten umfaenglich im Detail in der Breite ausgiebig in aller Ausfuehrlichkeit ins Einzelne gehend ausfuehrlich en détail (franz.) umfangreich ausgedehnt gruendlich umfassend detailgenau differenziert in allen Details detailliert in seiner ganzen Breite eingehend erschoepfend"
"wenig","","kaum winzig klein marginal bescheiden (Summe, Lohn) unbedeutend von geringem Umfang gering duenn (ugs.) mickerig (ugs.) ueberschaubar (ugs., ironisch) mickrig (ugs.)"
"Messtischblatt","","Generalstabskarte topografische Karte TK25"
"Stoeßchen! (ugs., regional)","","Prost! (Hauptform) Zum Wohl! Runter damit! (ugs.) Na denn Prost! (ugs., auch ironisch) Proesterchen! (ugs.) Hoch die Tassen! (ugs.) Prosit! (ugs.) Wohl bekomm's! Nich lang schnacken, Kopp in'n Nacken! (ugs., norddeutsch)"
"Kollation","","Vergleich Kollationieren"
"Blaettchen (ugs.)","","Postille (geh., ironisch) Gazette Revolverblatt (ugs., abwertend) Schmierblatt (derb, stark abwertend) Kaeseblaettchen (ugs., abwertend) Blatt Zeitung (Hauptform) Journal (franz.) Kaeseblatt (ugs., abwertend) Heft"
"Knochenmarkshemmung","","Myelosuppression (fachspr.)"
"Pestilenz (fig.)","","Gottesgeißel (veraltet) Seuche Epidemie Geißel der Menschheit (lit.  journalistisch) Plage Landplage Massenerkrankung Massenepidemie"
"aktuell","","zeitgerecht fortschrittlich à jour (franz.) topaktuell neoterisch (geh.) neumodisch (leicht abwertend) neuartig modern neuzeitlich auf dem neuesten Stand von heute up to date (engl.) zeitgemaeß neu auf der Hoehe der Zeit (ugs.) heutig"
"beginnen","","in Angriff nehmen (fig.) (etwas) angreifen (geh., fig.) (etwas) anpacken (ugs.) zur Tat schreiten (geh., scherzhaft-ironisch) (in etwas) einsteigen (ugs.) (etwas) aufnehmen (sich) daranmachen (zu) an etwas gehen (ugs.) (eine Sache/mit einer Sache) anfangen (Hauptform) durchstarten (ugs.) darangehen zu (den) Startschuss geben (fig.) loslegen starten (etwas) antreten einleiten (eine Sache) angehen herangehen an (fig.)"
"Cr (Symbol)","","Chrom Chromium"
"Netzwerk","","Netz"
"untot","","unter den Lebenden lebendig lebend"
"Ulcus (fachspr., medizinisch)","","Ulkus (fachspr.) Geschwuer Ulcera (fachspr., Plural, medizinisch) Ulzera (fachspr., Plural)"
"kahl","","blank offen nackt unverhuellt bloß"
"Heilsbringer (ugs.)","","Wohltaeter Wohltaeter der Menschheit Philanthrop Menschenfreund"
"Uebertragungsgeschwindigkeit (ugs.)","","Verbindungsgeschwindigkeit (ugs.) Bitrate Datentransferrate Datenuebermittlungsrate Datenuebertragungsrate Datenrate"
"hier am Ort","","hier in der Ecke (ugs.) hier anzutreffen hier in der Gegend (ugs.) lokal hiesig vor Ort regional"
"Zeitverschwender","","Zeitvergeuder Zeitdieb"
"glaubhaft","","glaubwuerdig ernst zu nehmen"
"Schnuerriemen","","Senkel Schuhband Schnuersenkel (nord-/mitteldt.) (ugs.) Schnuerband (ugs., norddeutsch) Schuhriemen (ugs., regional) Riemen"
"wachstumshemmend","","wachstumsverzoegernd"
"Android","","menschenaehnlicher Roboter Androide"
"Gejammer (ugs.)","","Geheule Geflenne (ugs.) Geheul Jammern weinerliches Gebaren Gejammere (ugs.)"
"Brombeerstrauch","","Dornenstrauch"
"Thermodynamik","","Waermelehre"
"(sich) aussprechen fuer","","empfehlen eintreten (fuer) dafuer sein Schuetzenhilfe leisten anpreisen (ein) gutes Wort einlegen (fuer) sekundieren befuerworten (sich) einsetzen (fuer) unterstuetzen (sich) aus dem Fenster haengen (fuer) (fig.) (sich) engagieren (fuer)"
"Kriminalpolizei","","Kripo (ugs.)"
"Naht","","Saum"
"Lanius collurio (fachspr., lat.)","","Rotrueckenwuerger Neuntoeter Dorndreher"
"buchen","","vorbestellen (sich) freihalten lassen bestellen blocken (Jargon) reservieren (lassen) vormerken (lassen)"
"Betttuch","","Bettlaken Leintuch (oesterr.)"
"vorsichtiges Abgießen (von Wein, Wasser)","","Dekantation Dekantieren"
"(der) (sensationsgierigen) Oeffentlichkeit zum Fraß vorwerfen (ugs., fig.)","","vor aller Augen ausbreiten (fig.) kundtun (geh.) (mit etwas) an die Presse gehen verlautbaren (geh.) unter die Leute bringen (ugs.) kund und zu wissen tun (geh., scherzhaft, veraltet) oeffentlich machen publik machen (sich) oeffentlich verbreiten (ueber) vermelden (geh.) (mit etwas) an die Oeffentlichkeit gehen publikmachen ins Rampenlicht der Oeffentlichkeit zerren kund und zu wissen geben (geh., scherzhaft, veraltet)"
"planen","","entwerfen"
"Darm...","","intestinal (fachspr.)"
"glaenzend","","grandios von Format (Person) eindrucksvoll glanzvoll nicht von schlechten Eltern (ugs., sprichwoertlich) imposant nicht von Pappe (ugs.) (etwas tun) wie ein junger Gott (ugs.) Ehrfurcht gebietend (es) in sich haben glorios nicht ohne (ugs.) triumphal glorreich ehrfurchtgebietend beeindruckend (Hauptform) hat sich gewaschen (ugs., fig.) Beachtung verdienen(d) eindruecklich ruhmreich formidabel bemerkenswert großartig ueberwaeltigend erstaunlich"
"Betonieren","","Betoneinbringung"
"Grimasse","","Faxe Fratze"
"unberuecksichtigt lassen","","links liegen lassen (ugs.) in den Wind schießen (ugs.) außer Betracht lassen etwas an sich abperlen lassen (sprichwoertlich) ignorieren (Hauptform) außer Acht lassen nicht in seine Ueberlegungen einbeziehen einfach nicht zuhoeren (ugs.) nicht beachten nichts wissen wollen (von) (sich) nicht scheren um (veraltend) (sich) nicht kuemmern um beiseite lassen (ugs.) in den Wind schlagen (ugs.) außen vor lassen nichts hoeren wollen (von) (sich) taub stellen ausblenden nicht beruecksichtigen achtlos vorbeigehen an nicht in Betracht ziehen auf d(ies)em Ohr ist er taub (ugs., Spruch, fig.)"
"Lehrausflug","","Reise Lehrfahrt Fahrt Exkursion Expedition"
"Warenumschlag","","Umschlag"
"Strolch","","Hallodri (ugs., bair., oesterr.) Tagedieb Taugenichts (veraltet) Nichtsnutz (veraltend) Tunichtgut (veraltet)"
"Laschheit","","Atonie (fachspr.) Schlaffheit Schwaeche"
"Vorrat","","Vorraete Proviant"
"eintrittsinvariant","","ablaufinvariant"
"Vorhaltung","","Verdaechtigung Bezichtigung Belastung Unterstellung Anschuldigung Vorwurf Anwurf Schuldzuweisung Beschuldigung"
"schlimm (ugs., regional)","","vereitert wund entzuendet"
"Festlegung","","Vereinbarung Deklaration"
"piesacken (ugs.)","","utzen (ugs.) aufziehen (ugs.) necken zu schaffen machen auf die Schippe nehmen (ugs.) zwicken und zwacken (fig.) aergern (ugs.) traktieren sticheln haenseln zusetzen plagen quaelen vexieren (geh., veraltet) triezen (ugs.)"
"vermerken","","notieren anmerken protokollieren niederschreiben"
"(sich auf etwas) kaprizieren","","einfordern fordern (auf etwas) dringen (sich auf etwas) versteifen (auf etwas) draengen abverlangen (etwas) reklamieren verlangen Forderung stellen (auf etwas) pochen (ugs.) (sich etwas) ausbedingen insistieren (auf etwas) beharren (auf etwas) bestehen"
"St. Petersburg","","Paris des Ostens (ugs.) Venedig des Nordens (ugs.) Sankt-Pieterburch (veraltet) Leningrad (veraltet) Petrograd (veraltet) Sankt Petersburg Sankt-Peterburg"
"Aufrichtung","","Zusammenbau"
"phantasielos","","nuechtern droege amusisch prosaisch trocken duerftig uninspiriert"
"in ... liegen","","innewohnen"
"Kinnladen...","","Kinnbacken..."
"Kippschalter","","Kreuzschalter Wechselschalter Umschalter"
"Aufforstung","","Bewaldung"
"heilig","","sakral ehrwuerdig"
"ohne Verbindlichkeit","","außer Obligo (oesterr.) ohne Obligo ohne Regressanspruch"
"ergiebiger Regen","","Landregen ausgiebiger Regen Dauerregen"
"Aufstellungsort","","Sitz Standort"
"nueber (ugs.)","","hinueber herueber nach drueben quer durch"
"aufnahmefaehig","","absorptionsfaehig empfaenglich"
"Halter","","Konsole"
"aufwarten","","Gastgeber sein versorgen bewirten"
"gefestigt","","ungekuenstelt realitaetsbewusst pragmatisch geerdet mit beiden Fueßen (fest) auf dem Boden stehen(d) (fig.) mit beiden Beinen auf der Erde stehen(d) mit Bodenhaftung (fig.) natuerlich nuechtern praktisch veranlagt auf dem Boden der Tatsachen mit beiden Beinen im Leben stehen(d) ohne Allueren bodenstaendig erdverbunden (geh.) auf dem Boden der Wirklichkeit unkompliziert (ein Star etc.) zum Anfassen (fig.)"
"Scharfschuetze (Hauptform)","","Praezisionsschuetze Sniper (ugs., engl.) Heckenschuetze (abwertend)"
"(sich) zunutze machen","","(sich etwas) zu Nutze machen (sich etwas) zunutze machen ausbeuten ausnutzen instrumentalisieren ausschlachten Gebrauch machen (von) fuer seine Zwecke nutzen nutzen Kapital schlagen (aus) (seinen) Nutzen ziehen (aus) ausnuetzen"
"gesaettigt","","voll (ugs.) satt"
"bunt","","farbenfroh mehrfarbig gefaerbt farbig panaschiert (fachspr., botanisch) faerbig (suedtirolerisch, oesterr.)"
"Schattenkabinett","","Oppositionskabinett"
"unbegrenzt","","unstillbar"
"Werkstattspiegel","","Suchspiegel"
"Kalander","","Glaettwerk"
"Boersenindex","","Aktienindex"
"Penne (ugs.)","","Schule (Hauptform) Lernanstalt (veraltet)"
"Ursache","","Anlass Schuld Grund"
"gellend","","schrill durchdringend sehr laut gell (geh., literarisch, selten) ohrenbetaeubend markerschuetternd kreischend grell"
"Verzeichnis lieferbarer Buecher","","Backlist"
"mit etwas assoziiert werden","","mit einer Sache in Verbindung gebracht werden verlinken"
"sorglos","","sorgenfrei unbesorgt sorgenlos unbekuemmert"
"Arbeitsverteilung","","Arbeitszuteilung"
"Temperament","","Lebenskraft Vitalitaet Schwung Kraft Beschwingtheit"
"kippeln","","schwenken schaukeln schunkeln rollen (Schiff) wippen schwanken stampfen (Schiff) kippen"
"viabel (geh., akademisch, selten)","","denkbar zu machen zu schaffen gangbar ausfuehrbar moeglich schaffbar erreichbar loesbar (ugs.) realisierbar machbar leistbar drin (ugs.) durchfuehrbar"
"schubbern (ugs., norddeutsch)","","scheuern schubben (mittelniederdt.) (ugs.) reiben"
"Arbeitslosenziffer","","Arbeitslosenzahl"
"Behoerdensprache","","Verwaltungsdeutsch Papierdeutsch Kanzleistil Amtsdeutsch (ugs.) Verwaltungssprache Beamtendeutsch (ugs.) Kanzleideutsch"
"(politische) Hetze","","Agitation"
"Waschpulver","","Waschmittel"
"Konspekt (fachspr., lat.)","","Abrégé (geh., franz.) Ausschnitt Epitome (fachspr., griechisch) Klappentext Inhaltsangabe Auswahl Digest (engl.) Abstract (fachspr., engl.) Inhaltsuebersicht Zusammenfassung Abriss (eines Buches) Exzerpt (geh.) Kurzzusammenfassung Breviarium (geh., lat.) Auszug"
"Steuerveranschlagung","","Besteuerung"
"Wegbereiter","","Avantgardist Pionier Vorkaempfer Vorreiter Schrittmacher Lokomotive (ugs.) Trendsetter"
"Bergung","","Rettung"
"post Christum (lat.)","","u. Z. (Abkuerzung) nach Christi Geburt unserer Zeitrechnung n. Chr. (Abkuerzung) nach Christus A. D. (Abkuerzung) post Christum natum (lat.) p. Chr. n. (Abkuerzung) Anno Domini (lat.) p. Chr. (Abkuerzung) nach Christi"
"zusammenziehend","","adstringierend"
"pickelig","","picklig"
"Cervix uteri (fachspr.)","","Gebaermutterhals"
"grenzen","","anstoßen adjazieren angrenzen"
"Miau","","Maunzen Miauen"
"den Damm betreffend","","perineal (fachspr.)"
"winden","","flechten binden"
"immatrikulieren","","einschreiben anmelden (Universitaet) inskribieren (veraltet, oesterr.)"
"Taetigkeitsfeld","","Arbeitsfeld Ressort Taetigkeitsgebiet Taetigkeitsbereich Aufgabenkreis Aufgabengebiet Aufgabenbereich Arbeitsbereich"
"Kontur","","Umriss Profil Umrisslinie Silhouette"
"Python","","Pythonschlange"
"Bewoelkung","","Wolken"
"Unterstand","","Schlupfwinkel (Hauptform) geheimes Lager Unterschlupf Versteck"
"noerdlich","","Nord..."
"uebertragen","","transferieren veraeußern"
"Spiralfeder","","Schraubenfeder"
"befestigen","","festhaengen anhaengen anfuegen stecken festhaften"
"Pfarrhaus","","Pfarrei"
"Buchfuehrungssystem","","Buchhaltungssystem"
"Grund reinbekommen (ugs.)","","ausmuellen (ugs.) entruempeln Grund reinkriegen (ugs.) (eine) Grundreinigung machen ausmisten (ugs.)"
"sekundaer","","marginal nicht ins Gewicht fallend Neben... unerheblich unter "ferner liefen" (kommen) (ugs.) unbedeutend Nebensache keinen Schuss Pulver wert (ugs.) nachrangig kleiner Fisch (ugs., fig.) bedeutungslos unbetraechtlich nebensaechlich ohne Belang zu vernachlaessigen sei's drum (ugs.) peripher kleiner Bagatell... unmaßgeblich nicht entscheidend kannste vergessen (ugs.) nicht (weiter) der Rede wert nicht von Interesse belanglos von untergeordneter Bedeutung nachgeordnet Zweit... nichtssagend irrelevant Rand... egal zweitrangig vernachlaessigbar nicht wichtig (mit etwas) hat es nicht viel auf sich uninteressant unwichtig (Hauptform) unwesentlich"
"Tagelohn","","Taggeld Tagegeld"
"(angestrengt) nachdenken","","gruebeln (sich) den Kopf zerbrechen (fig.) (sich) das Hirn zermartern"
"Inklusion","","Einfuegung Einschluss Einschub"
"Rettich","","Radi (bair., oesterr.)"
"Kolbenschaft","","Kolbenhemd"
"kiesig","","mit Kieseln bedeckt kieselhaltig kieselig"
"bedauerlich","","ungluecklich unglueckselig"
"Auskehrer","","Kehrbesen Besen (Hauptform)"
"Bruestung","","Parapet"
"temperamentvoll","","mit Verzueckung heißbluetig hitzig (ugs.) feurig (ugs.) voller Leidenschaft leidenschaftlich ungestuem"
"Mark (ugs.)","","Deutsche Mark D-Mark (Hauptform) DEM (fachspr.) DM Deutschmark"
"vorheizen","","vorwaermen"
"Kundenbetreuung","","Kundenservice Kundendienst"
"Branchenverzeichnis","","Gelbe Seiten"
"Betriebsart","","Modus Betriebsmodus Verfahren Art"
"Bild","","Gemaelde"
"Eisenhuette","","Huettenwerk Eisenwerk Huette"
"Superpositionierung (fachspr.)","","Wechselwirkung Superposition (fachspr.) Ueberlagerung"
"bergauf","","bergan"
"einziehen","","beschlagnahmen sicherstellen konfiszieren requirieren sichern (etwas) aus dem Verkehr ziehen"
"Eloquenz","","Wortgewandtheit Redegewandtheit Beredsamkeit Sprachgewandtheit Sprachgewalt Gabe der Rede Sprachfertigkeit Zungenfertigkeit"
"große Nase","","Zinken (ugs.)"
"Hirse","","Sorghum"
"Erdnaehe","","Perigaeum (fachspr.)"
"Faschingsdienstag","","Fastnachtsdienstag"
"Schwarzdrossel","","Amsel"
"Arbeitsausstand","","Arbeitseinstellung Arbeitsniederlegung Arbeitskampf Ausstand Streik"
"staedtisch","","gemeindlich kommunal"
"zickzackgefaltet","","leporellogefaltet"
"Antibiose (fachspr.)","","Antibiotikatherapie (fachspr.)"
"rechnerunterstuetzt","","computergestuetzt"
"wenig Verstaendnis haben (fuer) (variabel)","","missbilligen ablehnen (Hauptform) gegen etwas sein abruecken von (einer Sache) ablehnend gegenueber stehen nicht fuer richtig halten (einer Sache) ablehnend gegenueberstehen Anstoß nehmen (an) (ugs.) boese Zungen (sagen) (variabel) verurteilen nein sagen zu mit Verachtung strafen Stellung beziehen gegen dagegen sein wenig schmeichelhafte Worte finden (zu / ueber) (geh., verhuellend) die Zustimmung versagen (variabel) kritisieren (sich) wenig aufgeschlossen zeigen (fuer) (verhuellend) (sich) ablehnend aeußern (sich) stoeren an Position beziehen gegen"
"Nachbearbeitung","","Nachbereitung"
"verblassen","","geringer werden verringern kleiner werden (sich) legen nachlassen"
"einwilligen","","genehmigen (die) Erlaubnis erteilen verabschieden (fachspr.) (einer Sache) seine Zustimmung erteilen erlauben (die) Zustimmung geben absegnen billigen (seinen) Segen geben in Kraft setzen gruenes Licht geben (ugs.) abnicken (ugs.) (sein) Placet geben (geh.) zustimmen (sein) Okay geben (ugs.)"
"aufflackern","","aufbranden heftiger werden aufwallen auflodern an Heftigkeit gewinnen"
"harte Nuss (ugs., fig.)","","schwere Frage"
"durchtraenkt werden","","(sich) voll saugen"
"seufzen","","stoehnen aechzen"
"posen (ugs.)","","posieren"
"wohlwollend","","gewogen (geh.) guetig geneigt (geh.) wohlgesinnt wohlmeinend (geh.) wohlgesonnen (ugs.) hold (geh., veraltend) wohlsinnig (schweiz.) gutgesinnt affektioniert (geh., franz., lat.) zugetan (geh.) verstaendnisvoll"
"Rechtsbehelf","","Rechtsmittel (schweiz., oesterr.) Abhilfe"
"Doppeldeutigkeit","","Mehrdeutigkeit Amphibolie (geh.) Januskoepfigkeit Homonymie Ambiguitaet Vieldeutigkeit Zweideutigkeit"
"Geschuetze","","Artillerie"
"Fußspur","","Spur"
"den Schneid nehmen (ugs.)","","(den) Wind aus den Segeln nehmen entmutigen (Hauptform) abschrecken demoralisieren einschuechtern ins Bockshorn jagen (ugs.) demotivieren decouragieren (geh.) den Schneid abkaufen (ugs.)"
"Maskenkostuem","","Kostuem"
"Hausherr","","Gastgeber Herr des Hauses"
"Richtsumme","","Planwert Zielwert Plansumme Zielgroeße Sollwert"
"Bimetallstreifen","","Bimetall Thermobimetall"
"Promiskuitaet","","Promiskuitivitaet Geschlechtsverkehr mit haeufig wechselnden Partnern haeufiger Partnerwechsel promiskuitive Lebensweise"
"Menueeintrag","","Menuepunkt"
"Lohntuete (ugs.)","","Gratifikation Entgelt Verdienst Salaer (schweiz.) Entlohnung Salair Einkuenfte Loehnung Aufwandsentschaedigung Entloehnung (schweiz.) Kostenerstattung Honorar Arbeitsentgelt Tantieme Besoldung Lohn (Hauptform) Abgeltung (schweiz., oesterr.) Verguetung Gehalt Bezahlung Heuer Bezuege Einkommen (Hauptform) Gage"
"Aktienausgabe","","Emission Effektenemission"
"bestens","","trefflich ueberragend I a ("eins a") (ugs.) besonders vorzueglich ausgezeichnet schnafte (ugs., berlinerisch, veraltet) außerordentlich außergewoehnlich hoechstrangig eins a (ugs.) splendid vortrefflich herausragend exzeptionell"
"maennlich","","viril (fachspr.) maskulin"
"Sonnwendfeier","","Feier der Sonnenwende Sonnenwendfeier"
"Armer im Geiste (bibl.) (geh.)","","Hornochse (ugs.) Spaten (ugs.) Hohlbirne (ugs.) Knallcharge (geh.) Dummerjan (veraltet) Holzkopf (ugs.) Nullchecker (ugs., jugendsprachlich) Hohlkopf (ugs.) Toelpel Horst (ugs.) Dussel (ugs.) Denkzwerg (ugs.) truebe Tasse (ugs.) Bloedel (ugs.) Daemlack Bloedian (ugs.) Minderbemittelter Volltrottel (derb) Torfkopf (ugs.) Hohlfigur (ugs.) Torfnase (ugs., ostfriesisch) Dummkopf (Hauptform) Bloedmann (ugs.) Klappspaten (ugs.) Bekloppter (ugs.) Blitzbirne (ugs., ironisch) Heini (ugs., veraltet) Dummrian (ugs.) dumme Gans (ugs.) Niete (ugs., fig.) Sacklpicker (ugs., oesterr.) Pannemann (ugs.) Spatzenhirn (ugs.) keine Leuchte (ugs.) Napfsuelze (ugs.) Schwachkopf (derb) Knallidiot (ugs.) Todel (ugs., oesterr.) Pappnase (ugs.) dummes Schaf (ugs.) Flitzpiepe (ugs., abwertend) en Beschmierten (ugs., ruhrdt.) Vollidiot (derb) Schnellmerker (ugs., ironisch) Piesepampel (ugs.) Pfeifenwichs(er) (vulg.) Doeskopp (ugs., norddeutsch) Spasti (derb) Knallkopf (ugs.) Bloedi (ugs.) ('ne) hohle Nuss (ugs.) Einfaltspinsel (ugs.) daemlicher Hund (ugs., veraltend) Doesbaddel (ugs., norddeutsch) Eiernacken (ugs.) Armleuchter (ugs.) Depp (ugs.) Kretin (geh., franz.) Dackel (ugs., abwertend, schwaebisch) Honk (ugs.) Strohkopf (ugs.) Hein Bloed (ugs., regional) Vollhorst (ugs.) Dolm (ugs., oesterr.) dumme Nuss (ugs.) (eine) geistige Null (ugs.) dummes Huhn (ugs.) Rindvieh (ugs.) Eierkopp (ugs., norddeutsch) Vollspast (ugs.) Vollpfosten (ugs.) Lapp (derb, oesterr.) geistiger Tiefflieger (ugs.) Idiot (derb) Tuppe (ugs., kaerntnerisch) Trottel (derb) Dumpfbacke (ugs.) Halbdackel (derb, schwaebisch, stark abwertend) Stoffel (ugs.) Spacko (ugs.) Flachpfeife (ugs.) armer Irrer (ugs.) Esel (ugs.) Schwachmat (ugs.) Tepp (ugs.) Dummbart(el) (ugs.) Hirni (ugs.) Halbgescheiter Dulli (ugs.) Doedel (ugs.) Narr (geh.) Spast (ugs., jugendsprachlich)"
